Order_ID,Order_Date,Customer_ID,Region,City,Product,Category,Quantity,Unit_Price,Discount
ORD0300,2025-10-06,CUST083,South,Chennai,Keyboard,Accessories,2.0,45,0.1
ORD0301,2025-03-30,CUST143,East,Kolkata,Headphones,Accessories,8.0,80,0.0
ORD0302,2025-11-12,CUST093,West,Pune,Laptop,Electronics,7.0,650,0.05
ORD0303,2025-04-12,CUST011,North,Delhi,Laptop,Electronics,8.0,650,0.05
ORD0304,2025-09-22,CUST003,West,Pune,Keyboard,Accessories,6.0,45,0.05
ORD0305,2025-08-09,CUST012,South,Chennai,Headphones,Accessories,6.0,80,0.15
ORD0306,2025-09-28,CUST043,South,Bengaluru,Headphones,Accessories,7.0,80,0.05
ORD0307,2025-01-21,CUST107,South,Chennai,Printer,Office Equipment,4.0,180,0.15
ORD0308,2025-02-20,CUST015,West,Ahmedabad,Headphones,Accessories,1.0,80,0.1
ORD0309,2025-11-30,CUST125,North,Delhi,Mouse,Accessories,6.0,25,0.0
ORD0310,2025-06-06,CUST035,West,Mumbai,Mouse,Accessories,4.0,25,0.1
ORD0311,2025-03-18,CUST132,West,Pune,Monitor,Electronics,2.0,220,0.05
ORD0312,2025-04-18,CUST074,North,Chandigarh,Monitor,Electronics,3.0,220,0.0
ORD0313,2025-10-25,CUST036,East,Patna,Headphones,Accessories,7.0,80,0.0
ORD0314,2025-06-21,CUST120,West,Pune,Mouse,Accessories,7.0,25,0.1
ORD0315,2025-04-28,CUST021,South,Hyderabad,Headphones,Accessories,3.0,80,0.0
ORD0316,2025-01-10,CUST122,West,Mumbai,Printer,Office Equipment,2.0,180,0.0
ORD0317,2025-02-18,CUST091,North,Chandigarh,Laptop,Electronics,8.0,650,0.1
ORD0318,2025-03-01,CUST089,West,Pune,Headphones,Accessories,8.0,80,0.1
ORD0319,2025-03-10,CUST049,East,Bhubaneswar,Monitor,Electronics,1.0,220,
ORD0320,2025-05-30,CUST037,West,Pune,Keyboard,Accessories,1.0,45,0.0
ORD0321,2025-03-19,CUST077,West,Ahmedabad,Keyboard,Accessories,8.0,45,0.05
ORD0322,2025-10-18,CUST007,North,Chandigarh,Headphones,Accessories,1.0,80,0.15
ORD0323,2025-06-16,CUST024,South,Hyderabad,Headphones,Accessories,2.0,80,0.05
ORD0324,2025-02-11,CUST032,South,Hyderabad,Mouse,Accessories,4.0,25,0.1
ORD0325,2025-03-14,CUST136,South,Bengaluru,Headphones,Accessories,1.0,80,0.05
ORD0326,2025-09-26,CUST049,East,Bhubaneswar,Laptop,Electronics,1.0,650,0.05
ORD0327,2025-05-29,CUST008,South,Bengaluru,Mouse,Accessories,4.0,25,0.0
ORD0328,2025-02-27,CUST003,West,Pune,Printer,Office Equipment,3.0,180,0.05
ORD0329,2025-04-12,CUST035,South,Chennai,Printer,Office Equipment,7.0,180,0.05
ORD0330,2025-10-27,CUST036,East,Bhubaneswar,Monitor,Electronics,4.0,220,0.0
ORD0331,2025-11-07,CUST106,North,Delhi,Headphones,Accessories,7.0,80,0.1
ORD0332,2025-05-25,CUST144,South,Bengaluru,Printer,Office Equipment,7.0,180,0.1
ORD0333,2025-10-06,CUST092,West,Ahmedabad,Mouse,Accessories,8.0,25,0.05
ORD0334,2025-09-05,CUST108,West,Pune,Keyboard,Accessories,5.0,45,0.1
ORD0335,2025-08-19,CUST032,North,Chandigarh,Laptop,Electronics,5.0,650,0.0
ORD0336,2025-05-22,CUST036,North,Chandigarh,Laptop,Electronics,4.0,650,0.1
ORD0337,2025-12-07,CUST002,East,Bhubaneswar,Laptop,Electronics,5.0,650,0.05
ORD0338,2025-06-29,CUST055,North,Delhi,Keyboard,Accessories,1.0,45,0.0
ORD0339,2025-11-12,CUST101,East,Bhubaneswar,Printer,Office Equipment,3.0,180,0.05
ORD0340,2025-03-23,CUST035,South,Hyderabad,Mouse,Accessories,1.0,25,0.0
ORD0341,2025-03-08,CUST080,West,Pune,Printer,Office Equipment,6.0,180,0.1
ORD0342,2025-03-07,CUST091,South,Bengaluru,Mouse,Accessories,7.0,25,0.05
ORD0343,2025-09-13,CUST010,East,Bhubaneswar,Monitor,Electronics,6.0,220,0.15
ORD0344,2025-06-13,CUST095,South,Bengaluru,Laptop,Electronics,5.0,650,0.1
ORD0345,2025-01-25,CUST141,North,Chandigarh,Printer,Office Equipment,8.0,180,0.1
ORD0346,2025-03-20,CUST068,South,Bengaluru,Headphones,Accessories,2.0,80,0.05
ORD0347,2025-05-26,CUST060,West,Mumbai,Headphones,Accessories,7.0,80,0.05
ORD0348,2025-03-01,CUST031,West,Mumbai,Printer,Office Equipment,3.0,180,0.05
ORD0349,2025-05-10,CUST126,North,Jaipur,Keyboard,Accessories,2.0,45,0.05
ORD0350,2025-03-24,CUST137,South,Bengaluru,Keyboard,Accessories,7.0,45,0.1
ORD0351,2025-09-20,CUST080,North,Delhi,Keyboard,Accessories,4.0,45,0.0
ORD0352,2025-12-25,CUST124,North,Jaipur,Mouse,Accessories,8.0,25,0.1
ORD0353,2025-04-26,CUST062,North,Chandigarh,Mouse,Accessories,7.0,25,0.1
ORD0354,2025-01-14,CUST086,East,Patna,Headphones,Accessories,3.0,80,0.05
ORD0355,2025-09-03,CUST079,South,Hyderabad,Headphones,Accessories,2.0,80,0.0
ORD0356,2025-03-06,CUST013,South,Hyderabad,Headphones,Accessories,2.0,80,0.0
ORD0357,2025-12-04,CUST139,South,Chennai,Headphones,Accessories,5.0,80,0.15
ORD0358,2025-07-15,CUST034,West,Ahmedabad,Headphones,Accessories,5.0,80,0.05
ORD0359,2025-08-09,CUST042,West,Pune,Mouse,Accessories,8.0,25,0.1
ORD0360,2025-01-17,CUST120,South,Bengaluru,Headphones,Accessories,1.0,80,0.15
ORD0361,2025-01-29,CUST097,North,Delhi,Laptop,Electronics,2.0,650,0.05
ORD0362,2025-10-04,CUST028,South,Chennai,Monitor,Electronics,8.0,220,0.15
ORD0363,2025-07-19,CUST079,East,Bhubaneswar,Keyboard,Accessories,8.0,45,0.1
ORD0364,2025-03-10,CUST087,West,Ahmedabad,Laptop,Electronics,8.0,650,0.1
ORD0365,2025-02-12,CUST129,West,Mumbai,Headphones,Accessories,8.0,80,0.0
ORD0366,2025-05-28,CUST021,East,Patna,Headphones,Accessories,8.0,80,0.0
ORD0367,2025-07-30,CUST135,East,Bhubaneswar,Monitor,Electronics,4.0,220,0.0
ORD0368,2025-09-18,CUST094,West,Ahmedabad,Keyboard,Accessories,3.0,45,0.05
ORD0369,2025-08-08,CUST081,West,Pune,Printer,Office Equipment,6.0,180,0.0
ORD0370,2025-02-18,CUST036,North,Chandigarh,Laptop,Electronics,7.0,650,0.0
ORD0371,2025-04-29,CUST114,West,Pune,Printer,Office Equipment,1.0,180,0.05
ORD0372,2025-09-26,CUST095,North,Jaipur,Monitor,Electronics,8.0,220,0.0
ORD0373,2025-07-02,CUST059,South,Hyderabad,Mouse,Accessories,2.0,25,0.0
ORD0374,2025-08-01,CUST032,West,Pune,Printer,Office Equipment,1.0,180,0.0
ORD0375,2025-05-02,CUST032,South,Bengaluru,Keyboard,Accessories,8.0,45,0.15
ORD0376,2025-01-18,CUST149,East,Patna,Printer,Office Equipment,1.0,180,0.0
ORD0377,2025-12-26,CUST135,South,Bengaluru,Headphones,Accessories,6.0,80,0.1
ORD0378,2025-08-23,CUST089,West,Ahmedabad,Mouse,Accessories,8.0,25,0.05
ORD0379,2025-01-29,CUST027,West,Mumbai,Printer,Office Equipment,5.0,180,0.0
ORD0380,2025-02-13,CUST022,East,Patna,Monitor,Electronics,3.0,220,0.0
ORD0381,2025-07-10,CUST118,North,Delhi,Keyboard,Accessories,1.0,45,0.05
ORD0382,2025-10-08,CUST128,East,Kolkata,Keyboard,Accessories,6.0,45,0.1
ORD0383,2025-05-09,CUST108,East,Bhubaneswar,Headphones,Accessories,2.0,80,0.0
ORD0384,2025-08-12,CUST064,East,Kolkata,Headphones,Accessories,4.0,80,0.0
ORD0385,2025-10-29,CUST066,South,Hyderabad,Monitor,Electronics,1.0,220,0.05
ORD0386,2025-03-27,CUST090,West,Mumbai,Laptop,Electronics,1.0,650,0.05
ORD0387,2025-01-20,CUST075,South,Bengaluru,Monitor,Electronics,6.0,220,0.0
ORD0388,2025-04-11,CUST132,East,Patna,Keyboard,Accessories,6.0,45,0.1
ORD0389,2025-06-03,CUST037,West,Pune,Headphones,Accessories,8.0,80,0.0
ORD0390,2025-07-21,CUST038,North,Chandigarh,Printer,Office Equipment,8.0,180,0.0
ORD0391,2025-04-29,CUST071,West,Mumbai,Printer,Office Equipment,5.0,180,0.0
ORD0392,2025-12-02,CUST055,North,Chandigarh,Mouse,Accessories,3.0,25,0.0
ORD0393,2025-03-23,CUST147,West,Pune,Mouse,Accessories,8.0,25,0.1
ORD0394,2025-07-30,CUST150,West,Ahmedabad,Mouse,Accessories,1.0,25,0.05
ORD0395,2025-12-22,CUST019,West,Pune,Headphones,Accessories,2.0,80,0.1
ORD0396,2025-05-26,CUST063,West,Pune,Headphones,Accessories,7.0,80,0.1
ORD0397,2025-11-09,CUST118,North,Jaipur,Mouse,Accessories,4.0,25,0.1
ORD0398,2025-08-28,CUST047,North,Delhi,Headphones,Accessories,6.0,80,0.05
ORD0399,2025-03-16,CUST103,East,Bhubaneswar,Keyboard,Accessories,7.0,45,0.1
ORD0400,2025-05-18,CUST050,South,Bengaluru,Laptop,Electronics,1.0,650,0.05
ORD0401,2025-04-28,CUST081,North,Jaipur,Keyboard,Accessories,1.0,45,0.05
ORD0402,2025-02-04,CUST046,North,Jaipur,Keyboard,Accessories,5.0,45,0.0
ORD0403,2025-02-18,CUST149,East,Kolkata,Monitor,Electronics,5.0,220,0.05
ORD0404,2025-09-17,CUST126,West,Mumbai,Monitor,Electronics,4.0,220,0.0
ORD0405,2025-11-22,CUST041,East,Kolkata,Monitor,Electronics,8.0,220,0.1
ORD0406,2025-02-05,CUST108,South,Bengaluru,Printer,Office Equipment,7.0,180,0.15
ORD0407,2025-08-08,CUST014,South,Chennai,Monitor,Electronics,4.0,220,0.0
ORD0408,2025-07-24,CUST070,West,Pune,Monitor,Electronics,7.0,220,0.05
ORD0409,2025-03-25,CUST082,North,Delhi,Mouse,Accessories,4.0,25,0.0
ORD0410,2025-01-07,CUST070,East,Kolkata,Monitor,Electronics,5.0,220,0.05
ORD0411,2025-07-18,CUST149,West,Ahmedabad,Monitor,Electronics,4.0,220,0.0
ORD0412,2025-01-21,CUST082,South,Chennai,Monitor,Electronics,1.0,220,0.05
ORD0413,2025-11-01,CUST147,East,Patna,Headphones,Accessories,2.0,80,0.0
ORD0414,2025-06-10,CUST117,North,Delhi,Keyboard,Accessories,8.0,45,0.15
ORD0415,2025-10-16,CUST081,East,Bhubaneswar,Mouse,Accessories,1.0,25,0.1
ORD0416,2025-06-18,CUST086,North,Chandigarh,Headphones,Accessories,4.0,80,0.1
ORD0417,2025-04-08,CUST065,North,Chandigarh,Laptop,Electronics,6.0,650,0.0
ORD0418,2025-02-26,CUST066,North,Delhi,Monitor,Electronics,2.0,220,0.1
ORD0419,2025-03-17,CUST088,South,Hyderabad,Monitor,Electronics,5.0,220,0.1
ORD0420,2025-08-31,CUST063,West,Ahmedabad,Printer,Office Equipment,2.0,180,0.15
ORD0421,2025-03-09,CUST110,West,Ahmedabad,Laptop,Electronics,5.0,650,0.0
ORD0422,2025-03-20,CUST116,South,Hyderabad,Mouse,Accessories,8.0,25,0.0
ORD0423,2025-02-27,CUST028,South,Hyderabad,Mouse,Accessories,5.0,25,0.05
ORD0424,2025-09-11,CUST131,North,Jaipur,Monitor,Electronics,2.0,220,0.0
ORD0425,2025-06-16,CUST023,North,Chandigarh,Mouse,Accessories,4.0,25,0.1
ORD0426,2025-11-03,CUST011,East,Bhubaneswar,Laptop,Electronics,3.0,650,0.1
ORD0427,2025-03-13,CUST055,South,Bengaluru,Mouse,Accessories,4.0,25,0.0
ORD0428,2025-07-29,CUST042,East,Patna,Laptop,Electronics,8.0,650,0.1
ORD0429,2025-12-02,CUST131,West,Pune,Mouse,Accessories,4.0,25,0.0
ORD0430,2025-08-08,CUST129,East,Patna,Headphones,Accessories,2.0,80,0.0
ORD0431,2025-09-03,CUST019,West,Ahmedabad,Headphones,Accessories,5.0,80,0.05
ORD0432,2025-05-09,CUST063,West,Ahmedabad,Laptop,Electronics,6.0,650,0.0
ORD0433,2025-06-11,CUST004,East,Kolkata,Headphones,Accessories,5.0,80,0.1
ORD0434,2025-05-08,CUST027,South,Chennai,Mouse,Accessories,7.0,25,0.1
ORD0435,2025-06-03,CUST126,North,Jaipur,Headphones,Accessories,1.0,80,0.0
ORD0436,2025-09-22,CUST116,North,Jaipur,Printer,Office Equipment,5.0,180,0.0
ORD0437,2025-12-30,CUST108,South,Chennai,Printer,Office Equipment,3.0,180,0.1
ORD0438,2025-10-13,CUST021,North,Chandigarh,Laptop,Electronics,6.0,650,0.1
ORD0439,2025-06-12,CUST034,West,Pune,Mouse,Accessories,6.0,25,0.1
ORD0440,2025-10-06,CUST128,East,Patna,Laptop,Electronics,2.0,650,0.1
ORD0441,2025-09-28,CUST091,North,Delhi,Printer,Office Equipment,4.0,180,0.05
ORD0442,2025-09-05,CUST047,North,Delhi,Keyboard,Accessories,8.0,45,0.0
ORD0443,2025-05-08,CUST067,North,Delhi,Printer,Office Equipment,8.0,180,0.0
ORD0444,2025-07-10,CUST021,South,Bengaluru,Mouse,Accessories,7.0,25,0.0
ORD0445,2025-05-22,CUST145,North,Delhi,Keyboard,Accessories,5.0,45,0.1
ORD0446,2025-08-13,CUST134,East,Kolkata,Laptop,Electronics,7.0,650,0.0
ORD0447,2025-02-15,CUST038,East,Patna,Keyboard,Accessories,3.0,45,0.0
ORD0448,2025-05-27,CUST030,West,Mumbai,Printer,Office Equipment,8.0,180,0.0
ORD0449,2025-09-27,CUST102,East,Kolkata,Printer,Office Equipment,1.0,180,0.05
ORD0450,2025-10-02,CUST028,West,Mumbai,Printer,Office Equipment,3.0,180,0.15
ORD0451,2025-09-08,CUST124,North,Jaipur,Mouse,Accessories,6.0,25,0.1
ORD0452,2025-04-30,CUST061,West,Pune  ,Laptop,Electronics,7.0,650,0.05
ORD0453,2025-06-10,CUST120,West,Mumbai,Mouse,Accessories,6.0,25,0.0
ORD0454,2025-11-30,CUST041,North,Chandigarh,Mouse,Accessories,3.0,25,0.0
ORD0455,2025-03-27,CUST120,East,Bhubaneswar,Mouse,Accessories,1.0,25,0.0
ORD0456,2025-02-04,CUST011,South,Bengaluru,Headphones,Accessories,8.0,80,0.0
ORD0457,2025-10-31,CUST020,South,Bengaluru,Printer,Office Equipment,7.0,180,0.1
ORD0458,2025-11-20,CUST035,East,Kolkata,Headphones,Accessories,5.0,80,0.0
ORD0459,2025-11-28,CUST076,South,Bengaluru,Laptop,Electronics,8.0,650,0.05
ORD0460,2025-11-04,CUST093,East,Patna,Printer,Office Equipment,1.0,180,0.0
ORD0461,2025-06-06,CUST132,West,Mumbai,Printer,Office Equipment,3.0,180,0.05
ORD0462,2025-12-08,CUST091,West,Pune,Mouse,Accessories,4.0,25,0.05
ORD0463,2025-06-02,CUST145,North,Jaipur,Laptop,Electronics,6.0,650,0.0
ORD0464,2025-12-28,CUST093,West,Pune,Headphones,Accessories,2.0,80,0.15
ORD0465,2025-08-25,CUST084,North,Jaipur,Headphones,Accessories,8.0,80,0.05
ORD0466,2025-07-09,CUST136,North,Delhi,Laptop,Electronics,6.0,650,0.1
ORD0467,2025-09-02,CUST062,West,Mumbai,Keyboard,Accessories,2.0,45,0.05
ORD0468,2025-12-10,CUST037,East,Bhubaneswar,Monitor,Electronics,6.0,220,0.0
ORD0469,2025-02-28,CUST041,North,Delhi,Laptop,Electronics,8.0,650,0.05
ORD0470,2025-11-29,CUST127,West,Ahmedabad,Headphones,Accessories,6.0,80,0.15
ORD0471,2025-11-28,CUST072,North,Delhi,Printer,Office Equipment,8.0,180,0.05
ORD0472,2025-10-28,CUST090,North,Delhi,Headphones,Accessories,4.0,80,0.1
ORD0473,2025-06-23,CUST087,South,Bengaluru,Mouse,Accessories,8.0,25,0.1
ORD0474,2025-12-06,CUST082,North,Jaipur,Printer,Office Equipment,7.0,180,0.0
ORD0475,2025-03-23,CUST147,South,Chennai,Monitor,Electronics,1.0,220,0.05
ORD0476,2025-08-31,CUST143,West,Mumbai,Mouse,Accessories,1.0,25,0.05
ORD0477,2025-07-21,CUST051,East,Bhubaneswar,Laptop,Electronics,7.0,650,0.05
ORD0478,2025-04-28,CUST121,North,Chandigarh,Keyboard,Accessories,6.0,45,0.05
ORD0479,2025-04-03,CUST131,East,Bhubaneswar,Mouse,Accessories,3.0,25,0.1
ORD0480,2025-09-25,CUST065,West,Pune,Printer,Office Equipment,1.0,180,0.1
ORD0481,2025-02-18,CUST127,East,Bhubaneswar,Headphones,Accessories,5.0,80,0.0
ORD0482,2025-04-17,CUST146,East,Kolkata,Laptop,Electronics,6.0,650,0.1
ORD0483,2025-05-02,CUST030,East,Kolkata,Mouse,Accessories,7.0,25,0.05
ORD0484,2025-06-05,CUST079,West,Pune,Mouse,Accessories,8.0,25,0.1
ORD0485,2025-06-09,CUST057,East,Patna,Laptop,Electronics,8.0,650,0.1
ORD0486,2025-06-05,CUST007,West,Mumbai,Printer,Office Equipment,8.0,180,0.05
ORD0487,2025-10-02,CUST146,North,Delhi,Mouse,Accessories,1.0,25,0.15
ORD0488,2025-05-06,CUST139,East,Patna,Mouse,Accessories,7.0,25,0.0
ORD0489,2025-06-25,CUST116,North,Chandigarh,Laptop,Electronics,8.0,650,0.05
ORD0490,2025-12-31,CUST069,South,Bengaluru,Mouse,Accessories,7.0,25,0.1
ORD0491,2025-09-17,CUST107,West,Ahmedabad,Printer,Office Equipment,3.0,180,0.15
ORD0492,2025-05-05,CUST143,South,Hyderabad,Keyboard,Accessories,2.0,45,0.0
ORD0493,2025-02-06,CUST124,South,Chennai,Headphones,Accessories,5.0,80,0.1
ORD0494,2025-07-20,CUST113,East,Patna,Headphones,Accessories,6.0,80,0.05
ORD0495,2025-04-19,CUST022,North,Jaipur,Headphones,Accessories,7.0,80,0.0
ORD0496,2025-06-11,CUST109,North,Delhi,Mouse,Accessories,1.0,25,0.05
ORD0497,2025-02-11,CUST098,North,Jaipur,Printer,Office Equipment,7.0,180,0.05
ORD0498,2025-01-21,CUST044,East,Bhubaneswar,Headphones,Accessories,1.0,80,0.05
ORD0499,2025-10-07,CUST125,East,Patna,Keyboard,Accessories,1.0,45,0.05
ORD0500,2025-09-30,CUST099,North,Jaipur,Keyboard,Accessories,2.0,45,0.05
ORD0501,2025-10-02,CUST085,South,Chennai,Mouse,Accessories,1.0,25,0.1
ORD0502,2025-05-27,CUST064,North,Delhi,Mouse,Accessories,5.0,25,0.05
ORD0503,2025-02-16,CUST140,North,Chandigarh,Keyboard,Accessories,3.0,45,0.05
ORD0504,2025-01-05,CUST020,North,Chandigarh,Printer,Office Equipment,3.0,180,0.05
ORD0505,2025-05-27,CUST048,South,Chennai,Laptop,Electronics,4.0,650,0.15
ORD0506,2025-08-16,CUST102,West,Pune,Mouse,Accessories,7.0,25,0.0
ORD0507,2025-07-22,CUST082,North,Chandigarh,Keyboard,Accessories,8.0,45,0.05
ORD0508,2025-12-31,CUST048,East,Patna,Mouse,Accessories,7.0,25,0.05
ORD0509,2025-08-13,CUST096,West,Mumbai,Laptop,Electronics,1.0,650,0.05
ORD0510,2025-01-13,CUST031,East,Bhubaneswar,Keyboard,Accessories,3.0,45,0.05
ORD0511,2025-11-19,CUST054,West,Pune,Monitor,Electronics,5.0,220,0.0
ORD0512,2025-07-13,CUST035,South,Chennai,Monitor,Electronics,5.0,220,0.05
ORD0513,2025-09-21,CUST026,North,Chandigarh,Printer,Office Equipment,7.0,180,0.15
ORD0514,2025-03-06,CUST036,West,Ahmedabad,Laptop,Electronics,6.0,650,0.0
ORD0515,2025-08-20,CUST136,North,Delhi,Laptop,Electronics,7.0,650,0.0
ORD0516,2025-02-04,CUST104,West,Mumbai,Headphones,Accessories,7.0,80,0.1
ORD0517,2025-12-24,CUST075,South,Chennai,Laptop,Electronics,6.0,650,0.05
ORD0518,2025-06-22,CUST034,West,Ahmedabad,Keyboard,Accessories,6.0,45,0.1
ORD0519,2025-03-07,CUST145,North,Jaipur,Headphones,Accessories,3.0,80,0.1
ORD0520,2025-01-13,CUST111,South,Chennai,Monitor,Electronics,4.0,220,0.0
ORD0521,2025-04-30,CUST126,South,Hyderabad,Mouse,Accessories,3.0,25,0.1
ORD0522,2025-11-17,CUST145,South,Bengaluru,Keyboard,Accessories,7.0,45,0.05
ORD0523,2025-02-22,CUST019,South,Bengaluru,Laptop,Electronics,5.0,650,0.05
ORD0524,2025-01-23,CUST032,North,Chandigarh,Laptop,Electronics,7.0,650,0.1
ORD0525,2025-02-21,CUST148,South,Chennai,Printer,Office Equipment,4.0,180,0.05
ORD0526,2025-02-22,CUST079,South,Chennai,Monitor,Electronics,4.0,220,0.0
ORD0527,2025-09-21,CUST012,South,Hyderabad,Printer,Office Equipment,4.0,180,0.0
ORD0528,2025-03-16,CUST105,South,Chennai,Printer,Office Equipment,8.0,180,0.05
ORD0529,2025-12-15,CUST018,North,Jaipur,Mouse,Accessories,1.0,25,0.0
ORD0530,2025-09-21,CUST134,South,Bengaluru,Printer,Office Equipment,7.0,180,0.05
ORD0531,2025-05-19,CUST121,West,Mumbai,Headphones,Accessories,8.0,80,0.0
ORD0532,2025-04-10,CUST082,East,Patna,Laptop,Electronics,1.0,650,0.1
ORD0533,2025-02-25,CUST145,North,Jaipur,Keyboard,Accessories,1.0,45,0.05
ORD0534,2025-08-05,CUST120,East,Bhubaneswar,Monitor,Electronics,5.0,220,0.05
ORD0535,2025-01-13,CUST101,East,Patna,Monitor,Electronics,5.0,220,0.1
ORD0536,2025-10-08,CUST094,West,Ahmedabad,Laptop,Electronics,1.0,650,0.1
ORD0537,2025-10-25,CUST145,North,Jaipur,Laptop,Electronics,3.0,650,0.05
ORD0538,2025-12-21,CUST047,South,Hyderabad,Headphones,Accessories,4.0,80,0.1
ORD0539,2025-01-13,CUST141,West,Pune,Monitor,Electronics,3.0,220,0.05
ORD0540,2025-06-15,CUST054,East,Bhubaneswar,Mouse,Accessories,8.0,25,0.05
ORD0541,2025-06-11,CUST137,North,Delhi,Printer,Office Equipment,7.0,180,0.05
ORD0542,2025-05-29,CUST028,South,Hyderabad,Mouse,Accessories,4.0,25,0.15
ORD0543,2025-08-23,CUST013,South,Bengaluru,Printer,Office Equipment,4.0,180,0.0
ORD0544,2025-02-13,CUST047,North,Chandigarh,Laptop,Electronics,6.0,650,0.05
ORD0545,2025-10-07,CUST002,South,Chennai,Headphones,Accessories,5.0,80,0.05
ORD0546,2025-04-21,CUST102,North,Chandigarh,Printer,Office Equipment,2.0,180,0.0
ORD0547,2025-06-20,CUST122,West,Pune,Laptop,Electronics,4.0,650,0.0
ORD0548,2025-06-05,CUST016,South,Chennai,Mouse,Accessories,1.0,25,0.0
ORD0549,2025-06-30,CUST134,West,Pune,Laptop,Electronics,4.0,650,0.0
ORD0550,2025-09-01,CUST057,North,Delhi,Headphones,Accessories,7.0,80,0.05
ORD0551,2025-05-15,CUST111,West,Ahmedabad,Printer,Office Equipment,5.0,180,0.05
ORD0552,2025-08-05,CUST045,North,Jaipur,Keyboard,Accessories,8.0,45,0.1
ORD0553,2025-04-08,CUST079,East,Patna,Printer,Office Equipment,5.0,180,0.0
ORD0554,2025-04-29,CUST133,East,Bhubaneswar,Mouse,Accessories,4.0,25,0.15
ORD0555,2025-10-05,CUST017,South,Hyderabad,Mouse,Accessories,7.0,25,0.05
ORD0556,2025-01-25,CUST138,South,Hyderabad,Keyboard,Accessories,2.0,45,0.1
ORD0557,2025-12-26,CUST068,North,Jaipur,Keyboard,Accessories,3.0,45,0.15
ORD0558,2025-02-21,CUST102,East,Patna,Mouse,Accessories,1.0,25,0.0
ORD0559,2025-06-23,CUST026,West,Mumbai,Printer,Office Equipment,7.0,180,0.0
ORD0560,2025-09-05,CUST054,South,Bengaluru,Laptop,Electronics,4.0,650,0.05
ORD0561,2025-08-12,CUST061,South,Chennai,Laptop,Electronics,3.0,650,0.1
ORD0562,2025-03-03,CUST086,North,Chandigarh,Monitor,Electronics,5.0,220,0.05
ORD0563,2025-08-11,CUST003,South,Chennai,Printer,Office Equipment,2.0,180,0.0
ORD0564,2025-08-23,CUST108,South,Bengaluru,Printer,Office Equipment,8.0,180,0.0
ORD0565,2025-12-17,CUST070,North,Jaipur,Laptop,Electronics,5.0,650,0.05
ORD0566,2025-11-16,CUST090,West,Ahmedabad,Laptop,Electronics,4.0,650,0.15
ORD0567,2025-01-19,CUST055,North,Jaipur,Printer,Office Equipment,5.0,180,0.05
ORD0568,2025-04-18,CUST115,South,Chennai,Printer,Office Equipment,2.0,180,0.0
ORD0569,2025-10-26,CUST080,East,Kolkata,Headphones,Accessories,2.0,80,0.1
ORD0570,2025-01-08,CUST096,South,Hyderabad,Monitor,Electronics,8.0,220,0.0
ORD0571,2025-03-22,CUST084,East,Bhubaneswar,Mouse,Accessories,1.0,25,0.05
ORD0572,2025-03-15,CUST036,South,Bengaluru,Monitor,Electronics,6.0,220,0.05
ORD0573,2025-08-04,CUST104,West,Pune,Headphones,Accessories,7.0,80,0.05
ORD0574,2025-12-15,CUST108,East,Patna,Monitor,Electronics,6.0,220,0.05
ORD0575,2025-09-05,CUST034,North,Chandigarh,Headphones,Accessories,4.0,80,0.0
ORD0576,2025-11-19,CUST148,North,Delhi,Keyboard,Accessories,5.0,45,0.05
ORD0577,2025-04-01,CUST090,South,Hyderabad,Headphones,Accessories,3.0,80,0.15
ORD0578,2025-06-30,CUST091,North,Chandigarh,Printer,Office Equipment,5.0,180,0.0
ORD0579,2025-06-03,CUST109,West,Mumbai,Monitor,Electronics,2.0,220,0.15
ORD0580,2025-02-10,CUST105,West,Ahmedabad,Mouse,Accessories,2.0,25,0.1
ORD0581,2025-08-25,CUST068,South,Bengaluru,Headphones,Accessories,1.0,80,0.0
ORD0582,2025-04-09,CUST076,West,Ahmedabad,Headphones,Accessories,8.0,80,0.05
ORD0583,2025-10-30,CUST071,East,Patna,Monitor,Electronics,5.0,220,0.05
ORD0584,2025-10-06,CUST106,West,Mumbai,Monitor,Electronics,5.0,220,0.1
ORD0585,2025-02-10,CUST112,East,Bhubaneswar,Mouse,Accessories,4.0,25,0.0
ORD0586,2025-11-20,CUST122,West,Ahmedabad,Keyboard,Accessories,6.0,45,0.0
ORD0587,2025-10-10,CUST040,North,Delhi,Keyboard,Accessories,3.0,45,0.0
ORD0588,2025-01-04,CUST067,West,Pune,Headphones,Accessories,5.0,80,0.1
ORD0589,2025-04-26,CUST023,North,Delhi,Monitor,Electronics,7.0,220,0.0
ORD0590,2025-06-18,CUST057,North,Jaipur,Headphones,Accessories,6.0,80,0.05
ORD0591,2025-05-18,CUST135,North,Chandigarh,Headphones,Accessories,6.0,80,0.0
ORD0592,2025-06-28,CUST086,North,Delhi,Printer,Office Equipment,4.0,180,0.0
ORD0593,2025-08-27,CUST141,West,Pune,Mouse,Accessories,3.0,25,0.1
ORD0594,2025-04-22,CUST126,South,Chennai,Monitor,Electronics,6.0,220,0.1
ORD0595,2025-01-22,CUST054,East,Bhubaneswar,Keyboard,Accessories,4.0,45,0.15
ORD0596,2025-10-14,CUST032,West,Mumbai,Headphones,Accessories,8.0,80,0.0
ORD0597,2025-05-19,CUST010,South,Hyderabad,Keyboard,Accessories,6.0,45,0.05
ORD0598,2025-04-21,CUST123,North,Delhi,Printer,Office Equipment,4.0,180,0.15
ORD0599,2025-08-05,CUST051,North,Chandigarh,Headphones,Accessories,1.0,80,0.05
